id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2khrbeiEg5R6jZwbJzR5OL,0.596,0.661,2,-7.533,0,0.0382,0.0713,0.817,0.209,0.124,99.951,4
6hv6d8YnlBPuSnueUjxXny,0.51,0.894,5,-4.264,1,0.0544,0.00691,5.16e-05,0.0921,0.553,174.033,4
5LvzmVB5OoGnQulbbPn9EX,0.446,0.989,7,-4.131,1,0.155,0.00125,9.2e-06,0.102,0.0437,105.955,4
64dHj8ZxaI2Wj0brEehVMN,0.641,0.78,9,-6.675,1,0.0351,0.0671,0.00181,0.0562,0.746,94.228,4
03srJiVwVfNn9cpgr0vptT,0.532,0.839,2,-6.563,1,0.0351,6.86e-05,0.000409,0.0661,0.641,133.997,4
7L9WzCKxuaZEGXqN6eRjQV,0.424,0.873,6,-5.404,1,0.0542,0.202,3.47e-06,0.0741,0.759,180.042,4
6GPpocnUJbzMNMTJDLYCim,0.436,0.942,9,-2.206,1,0.0496,9.56e-05,0.000438,0.209,0.5,164.975,4
2gdt70w8DOCWGq1HdkgSUd,0.457,0.926,0,-5.461,1,0.038,0.000487,5.69e-05,0.0949,0.41,93.964,4
1YkNfbVSCVfg5sl7ZG3Vzo,0.338,0.713,11,-3.64,1,0.0392,0.000307,0.000241,0.0856,0.238,79.664,4
7ISLcmRNfvsEAZnuARKJUT,0.578,0.799,0,-10.465,1,0.0268,0.108,0.0844,0.33,0.669,95.503,4
3pShTDa5E1bPBkrc1mxxGY,0.536,0.845,2,-5.765,1,0.0615,0.0033,0.0,0.0465,0.6,159.953,4
5akLJKEGwrhQVVA0MV4aGj,0.623,0.665,0,-5.387,0,0.0519,0.000493,0.0,0.0676,0.533,121.96,4
7Ar4G7Ci11gpt6sfH9Cgz5,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,4
2FqDWYZ2hIbjm4TmghMjfJ,0.364,0.936,9,-4.281,1,0.146,0.000626,2.5e-06,0.427,0.579,180.191,4
6NeRpRTcFftvt3j1vF4Pcw,0.719,0.936,5,-3.936,1,0.0969,0.00524,5.05e-05,0.36,0.276,103.655,4
3GwwJ4gHfW0yaKvbvJEPP6,0.626,0.609,4,-12.226,0,0.0371,0.00803,1.92e-05,0.108,0.346,123.681,4
6hs3SDnbO3f6VQuPO4KBEb,0.5,0.681,0,-9.556,1,0.0672,0.114,4.01e-05,0.139,0.745,119.46,4
5IaL7Dft0IRhwaz4royvg7,0.671,0.756,2,-5.914,1,0.0504,0.00178,0.00224,0.273,0.277,110.016,4
2yAI6FssGr5WfoqU7NSmPg,0.431,0.957,1,-3.071,0,0.106,0.000214,1.77e-06,0.0718,0.263,136.108,4
4eObWNJwTvfQe66wIzfHjb,0.643,0.271,0,-16.505,0,0.0842,0.00235,0.461,0.546,0.263,79.402,4
6jYxxjpNcjglJbAyoxdNQO,0.562,0.537,7,-6.273,0,0.073,0.00623,0.0,0.316,0.465,100.757,4
3qaRqV7dTbQV2VVMhd0ejd,0.246,0.945,9,-3.809,1,0.111,0.000905,0.606,0.103,0.318,157.408,4
5t0H0z9NbKudiNDtV0q4pe,0.568,0.981,7,-5.161,1,0.0835,0.000322,0.0354,0.133,0.183,122.04,4
5PK1JCSdr34gWgzYHgt3Jq,0.345,0.418,7,-7.787,0,0.0316,0.299,1.75e-05,0.103,0.267,109.044,3
3NLrRZoMF0Lx6zTlYqeIo4,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,4
4aU1zq0W9Ftg1UAQSj4aHN,0.775,0.56,4,-7.085,1,0.0314,0.195,0.000863,0.183,0.811,106.003,4
1UKobFsdqNXQb8OthimCKe,0.567,0.159,7,-13.648,1,0.0331,0.914,0.0,0.111,0.436,146.913,4
6FRwDxXsvSasw0y2eDArsz,0.684,0.481,2,-12.59,1,0.0384,0.475,6.57e-05,0.118,0.784,115.078,4
5bDDMJLKJrQLeMj2FpKTXd,0.477,0.94,1,-6.247,0,0.0591,0.00409,0.06,0.122,0.341,160.101,4
4WkwaDueMMiU1bKHh31B6C,0.543,0.739,1,-5.618,1,0.0399,0.00379,2.29e-06,0.343,0.665,122.016,4
61brRFhPO4OzuctXW8M77u,0.333,0.486,4,-8.875,1,0.0294,0.102,0.000111,0.114,0.147,114.697,4
1E1uGhNdBe6Dddbgs2KqtZ,0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,4
09V9q9hxEPCk46FcKaOpVY,0.504,0.923,9,-3.865,0,0.0511,0.0383,2.3e-06,0.109,0.493,96.003,4
6nqCVzh5uUc85E0Kctky9r,0.398,0.934,5,-3.581,0,0.0752,0.0797,0.0,0.245,0.629,169.898,4
74hKkSJTY4Z6P6BRV1641u,0.501,0.926,4,-2.276,1,0.0696,0.605,0.000107,0.226,0.909,186.18,4
679zqcQuKakOGI93NPCqB8,0.403,0.272,2,-13.492,1,0.0325,0.403,0.17,0.0806,0.105,130.872,4
3HBLkBfPJTjjmfwuz4ktvF,0.631,0.706,11,-5.153,0,0.0316,0.149,0.0103,0.203,0.341,98.493,4
6tuiDRFaXOBqFLpeTBjAAn,0.521,0.855,9,-3.348,1,0.0686,0.0223,5.54e-06,0.0869,0.257,158.744,4
08lDLOthi06aL7stFvt6KL,0.553,0.681,6,-6.37,0,0.0404,0.000103,1.44e-05,0.195,0.611,124.978,4
2rBHnIxbhkMGLpqmsNX91M,0.459,0.926,4,-3.415,1,0.155,0.0239,1.93e-05,0.183,0.569,151.534,4
0ErpHxNt1kTyCQGlh43wr1,0.492,0.7,8,-7.001,1,0.0437,0.413,0.00013,0.0996,0.605,110.741,4
2kj5f1eRhUFhW6K0qUwoD8,0.573,0.722,5,-6.518,1,0.0295,0.182,0.0,0.29,0.59,144.209,4
56SkdBKyR2zOkjk6wVFI9s,0.643,0.726,9,-9.314,1,0.0255,0.000772,0.00969,0.07,0.925,100.687,4
7cTy5KTDWOgC6P4w4oWBvO,0.691,0.749,9,-5.686,1,0.042,0.603,0.00376,0.0469,0.867,94.989,4
1bZh05eZmb6Nl0t5fPhEgN,0.369,0.669,4,-6.409,1,0.0482,0.00292,0.000146,0.0951,0.304,118.099,4
0ntQJM78wzOLVeCUAW7Y45,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,4
5VGlqQANWDKJFl0MBG3sg2,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,4
2zzFhg5DPpfw6Fx6SUWGLf,0.463,0.908,10,-4.373,0,0.0756,0.00893,2.82e-06,0.366,0.459,99.993,4
7J0X99bQBKgbTqjyaU1A9X,0.721,0.711,9,-5.768,1,0.0718,0.00907,0.0,0.0705,0.918,149.981,4
7JDGQ1tmrKQCz9ptRTrt13,0.472,0.813,9,-5.919,0,0.0399,0.12,0.000109,0.382,0.684,134.922,4
6gCdeGEhXZbAracd6B977r,0.456,0.754,6,-3.875,0,0.0298,0.195,0.485,0.292,0.521,109.825,4
4mN4IKOVpFTidgCc1I60Xw,0.312,0.634,6,-6.839,1,0.0307,0.00117,0.882,0.103,0.0788,130.424,4
49TGvdrSIBq8mwrzZPinfd,0.478,0.62,9,-9.887,1,0.037,0.162,0.02,0.366,0.573,160.302,4
3MjrueDQKVr6xDDseZwhEd,0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,4
2obblQ6tcePeOEVJV6nEGD,0.489,0.577,10,-9.765,1,0.042,0.233,0.0,0.123,0.519,78.112,4
0arNrzPygksLY2pEbRgBjw,0.522,0.88,5,-4.104,0,0.0633,9.38e-05,0.00111,0.0812,0.701,174.762,4
1CUMoWNbw90dPcKJt3GVD0,0.401,0.904,11,-5.297,0,0.098,0.000385,1.63e-06,0.0643,0.251,153.422,4
3gq7dff87NNO2lJg2is0xS,0.464,0.919,1,-2.497,1,0.111,0.00315,0.000497,0.154,0.703,167.865,4
2VRJIIzbhhOGaxAhwCMfZX,0.326,0.948,1,-4.315,0,0.0606,0.000258,0.0,0.367,0.358,166.397,4
32pL34UN2nagbiO7ylp5C9,0.527,0.884,7,-10.869,1,0.0522,0.00378,0.0437,0.1,0.78,130.982,4
1R1B4ToHa8KZ4LAObK12Pv,0.59,0.857,6,-3.982,0,0.0831,4.67e-05,6.4e-06,0.284,0.652,110.027,4
3JAgdlDNzN7G66eYt99thD,0.695,0.82,0,-5.541,1,0.0607,0.00822,4.56e-06,0.367,0.743,118.976,4
2VrJMuLt2m9HbifGrKWHqk,0.238,0.932,4,-5.809,1,0.0912,0.00326,0.298,0.114,0.186,150.899,4
04pPgXeGkAxAvyhvh09hqc,0.0876,0.839,4,-9.63,1,0.0565,3.36e-05,0.89,0.258,0.622,169.136,4
7n3u7RrzdXGVcclBEp9aSa,0.597,0.646,6,-7.378,0,0.0344,0.28,0.0,0.111,0.364,126.951,4
06WHKWWKPDqkWA5yHCCRUs,0.375,0.721,8,-9.487,1,0.0359,0.000751,0.9,0.12,0.12,147.932,4
1xHjeM0iu8KzLy4SYQKOIl,0.734,0.726,2,-5.007,1,0.042,0.00594,0.0175,0.0738,0.715,128.021,4
2hZHG5VndIhuJRbKONm9Bv,0.439,0.726,4,-6.53,0,0.042,0.000518,0.000835,0.0857,0.403,99.054,4
28cnXtME493VX9NOw9cIUh,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,4
3Qmos1rUz0txhLKe2lFCLE,0.567,0.914,0,-5.969,0,0.0363,0.0106,0.0,0.125,0.667,124.005,4
7deDdCevl065lic5RmmQQh,0.375,0.946,7,-7.392,1,0.125,0.000277,0.376,0.374,0.46,107.309,4
5vmGZ4645Pyx1vHNBgFGDI,0.528,0.159,4,-13.696,1,0.0267,0.76,0.000205,0.209,0.423,82.986,3
2hnMS47jN0etwvFPzYk11f,0.682,0.765,1,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,4
5BJs3aDrKYBRkzrhaVxf89,0.462,0.855,1,-4.336,0,0.0428,8.06e-06,0.000346,0.0745,0.516,89.996,4
3Fg4SlOiqKDodVJbAM2Gut,0.248,0.98,6,-7.1,1,0.0878,3.19e-06,0.795,0.0688,0.513,152.956,4
704NoIIW2Jo98WFUViSqk1,0.361,0.895,10,-3.94,0,0.06,0.00035,0.0,0.349,0.459,177.959,4
6KEWtSOGKpIXGw6l1uJgsR,0.637,0.528,1,-9.837,1,0.0394,0.163,0.0,0.122,0.781,106.949,4
4yffABDkB5A9flvr9vQFck,0.725,0.747,11,-5.545,1,0.0876,0.0272,0.0468,0.104,0.38,132.921,4
70YvYr2hGlS01bKRIho1HM,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,4
6u1yKoh00WaoSpNp46RzKF,0.543,0.79,11,-5.932,1,0.0358,0.00811,0.0,0.238,0.339,80.923,4
1cS6bhx9h565rLO0HuDtgu,0.457,0.425,2,-8.807,0,0.0304,0.131,2.6e-05,0.0917,0.128,130.002,4
3sjew5VKI4UlxZF7r8lpMd,0.598,0.853,9,-5.373,1,0.0545,0.132,0.00297,0.132,0.312,121.988,1
6IIhAAslHaT2mJtqRq3Dpi,0.681,0.575,11,-9.925,0,0.0302,0.623,4e-06,0.171,0.797,140.023,4
5RKOybryugxajbMOTU9aIl,0.575,0.904,1,-3.501,0,0.0384,0.00141,0.000209,0.149,0.769,105.071,4
0gR6ptNVhCuygIa2ehv9g5,0.403,0.903,1,-3.88,1,0.0664,0.574,0.305,0.287,0.498,115.669,4
4o48EHVTIDb3PS0EIQ5l7A,0.613,0.86,4,-4.065,1,0.0425,0.0247,0.0,0.438,0.638,93.042,4
4NnoaWQm1lUI7d0wk8ywdY,0.412,0.479,9,-9.69,0,0.0275,0.617,0.0812,0.408,0.396,99.633,4
108U9FAOtfHOAIGdHG12Fc,0.518,0.813,8,-3.978,0,0.0606,0.0218,0.0398,0.856,0.786,142.013,4
6RaAjdxVL0oa4aV46nyBiD,0.494,0.656,9,-8.672,1,0.138,0.505,0.00044,0.371,0.331,86.154,4
2DMecFRN7UKrI2t31KOBmS,0.455,0.717,9,-6.236,0,0.0292,0.142,0.0,0.178,0.293,149.942,4
4o6dYxgEN6ZIlY8rwdrSPz,0.489,0.977,8,-4.809,1,0.128,0.000915,4.82e-05,0.0757,0.425,141.045,4
7JcgI5IzMJcq5wNJrhHKw3,0.676,0.92,9,-7.96,1,0.0435,0.00101,8.65e-06,0.248,0.624,126.341,4
35lBL83KZl80dHivikZKEq,0.51,0.896,7,-5.217,1,0.0363,0.000614,1.5e-05,0.252,0.492,88.034,4
0M40TJrYk8d8mdSpEmSIzN,0.401,0.897,0,-4.318,0,0.0511,0.00131,7.72e-05,0.0628,0.426,96.992,4
7vFv0yFGMJW3qVXbAd9BK9,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,4
4Znz9jKTkZvCzW6CkBIhHK,0.538,0.954,0,-2.305,1,0.0359,0.571,0.00859,0.397,0.962,159.982,4
3BKx9I7AQMdG4YUT6rCpn5,0.558,0.606,7,-10.366,1,0.0575,0.461,0.0103,0.0861,0.411,99.947,4
3C65zQ69c8RMiJ3wqB1ogp,0.56,0.93,7,-4.492,1,0.0661,0.0378,2.37e-06,0.317,0.807,149.93,4
0oerlffJSzhRVvtDfLcp3N,0.252,0.802,7,-3.976,1,0.0391,0.13,0.0146,0.309,0.253,150.056,4
2R71wdmz1tdbioNwPOrOK5,0.523,0.698,0,-8.265,1,0.0319,0.017,0.8,0.203,0.235,102.11,4
5BV0OLRemswcGOPbfcG2w4,0.406,0.961,2,-3.382,0,0.157,0.000177,0.00183,0.325,0.508,186.025,4
4o6BgsqLIBViaGVbx5rbRk,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,4
0GTK6TesV108Jj5D3MHsYb,0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,4
6B618H5CuCdEzcVs0NKTlt,0.454,0.79,11,-4.361,0,0.0285,0.00604,3.09e-05,0.225,0.362,100.225,4
2uMLlOwtXwccmeAhridHxu,0.335,0.892,7,-3.688,0,0.0751,0.0146,2.33e-06,0.336,0.408,179.835,4
5FkHxsvK4jSlElTMQVbte5,0.359,0.678,7,-7.748,1,0.0552,0.588,0.00345,0.982,0.774,126.665,4
1B4XcCAhhj6r2ji1dcISEU,0.301,0.751,1,-6.684,1,0.0426,2.3e-05,0.0396,0.0854,0.162,121.677,4
4OTjnJxgHtpRqdPYlNszzw,0.109,0.0721,7,-20.747,0,0.0392,0.113,0.887,0.112,0.0918,87.068,3
0LNeUZO0u4pueUAbpbYkQD,0.546,0.906,2,-3.354,1,0.0407,0.00101,3.69e-05,0.259,0.61,111.971,4
1KHQli7MSz6ZdmR2M7uNxk,0.466,0.962,4,-0.745,1,0.14,0.0578,0.737,0.103,0.213,110.013,4
0tyR7Bu9P086aWBFZ4QJoo,0.369,0.845,0,-3.449,0,0.0611,0.0493,0.0,0.416,0.782,78.532,4
4cmSWeG4xfAJboduGW9g8A,0.374,0.542,0,-8.136,0,0.0552,0.699,8.79e-05,0.102,0.419,183.745,3
6zhAuOJFephGemMwlBw4mA,0.441,0.976,8,-3.09,0,0.147,0.000335,0.0475,0.298,0.248,130.411,4
5w6B0sAH7XauCvMOAtplQj,0.548,0.64,10,-6.285,0,0.0306,0.21,0.000328,0.08,0.392,108.326,4
74p5wJyWrP7ZfvmAWJjFwM,0.667,0.543,10,-7.467,1,0.0329,0.416,4e-06,0.102,0.818,118.332,4
3LtwmK1OfN0dGs9jf3qSjn,0.555,0.924,7,-4.93,1,0.0604,0.0159,0.0,0.075,0.865,87.606,4
628xspBSaOByihZOVqqKj7,0.536,0.335,8,-12.395,0,0.0308,0.858,0.0232,0.309,0.331,133.343,4
0lH7FmyRrbHpYDE12V1P6S,0.51,0.718,1,-6.129,0,0.0439,0.00183,0.0,0.14,0.713,199.992,4
4YmlQKXttSjGQ7PyvQymN0,0.233,0.985,7,-4.839,1,0.182,0.000311,0.00324,0.335,0.54,194.927,3
2JG9Gdo54L72gepntVPZQ4,0.532,0.892,11,-4.698,0,0.0711,0.00261,0.000564,0.228,0.808,85.99,4
3CPLiX94bQmtr0vGbl38MR,0.324,0.964,9,-5.143,1,0.285,0.00406,0.0951,0.82,0.415,84.22,4
7dXGWJnmh5SF5gwiRSR06Y,0.55,0.423,4,-16.101,0,0.0285,0.139,0.798,0.128,0.268,143.876,4
0tkJnDYPIxF1xqxKe8x8YU,0.474,0.948,8,-2.487,0,0.057,0.00855,0.0,0.123,0.75,163.029,4
2xa4cagHH9kMy4M2sLeDto,0.534,0.704,8,-5.199,1,0.0361,0.012,0.00124,0.247,0.685,168.169,4
2WRk6RxETSwdsg2dhtnXxc,0.282,0.843,11,-6.002,0,0.114,0.000839,3.02e-05,0.0699,0.418,175.798,4
1oblFfkg4d9hWVMQU1c7NW,0.77,0.472,2,-7.73,1,0.0341,0.501,6.18e-05,0.105,0.373,99.951,4
0OQLMQBKeaFuA2PJRdMuik,0.568,0.686,9,-6.08,1,0.0284,0.0978,0.0523,0.109,0.886,98.333,4
6XmQuWdDRF0E2QwDsrRbkb,0.424,0.57,4,-7.031,0,0.159,0.00278,0.709,0.311,0.495,180.043,1
6C4LXC9UFH1IKiHYOp0BiJ,0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,4
0uppYCG86ajpV2hSR3dJJ0,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,4
2gUjs3Y8RoPpwozKyQDCUa,0.579,0.669,4,-8.704,0,0.0326,0.253,0.0257,0.0911,0.798,175.181,4
1bPUK3zBMK73QXmCLzqffn,0.453,0.776,0,-9.937,1,0.0432,0.162,3.81e-05,0.349,0.568,85.992,4
0JnYzMYChOTG10sLBwNcl5,0.2,0.86,9,-6.103,0,0.043,1.16e-05,0.0499,0.0794,0.524,89.774,4
2TfpHeWIj0JBbguQjVXpqT,0.616,0.839,2,-4.281,1,0.054,0.0601,0.0,0.294,0.722,85.029,4
6o21UfW2RHkzzleZGLfFpK,0.288,0.62,2,-10.103,1,0.0428,0.24,0.0,0.0882,0.617,94.445,4
6JsiDFQRx7GHcuf2UroSYB,0.559,0.845,11,-4.236,0,0.0362,0.00757,3.66e-05,0.115,0.262,91.98,4
2olVm1lHicpveMAo4AUDRB,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,4
4gHD93RNqEhEh2NkYzl3x6,0.554,0.806,0,-3.463,1,0.046,0.00177,0.0,0.165,0.646,144.923,4
5Hv1QAbRWrUSUHaT0CmnMS,0.595,0.844,7,-4.678,1,0.0331,0.0137,0.0,0.234,0.603,127.981,4
73RdXBA5oTmOr6furSPoti,0.495,0.731,8,-6.304,1,0.0458,0.000348,0.0,0.0598,0.284,120.004,4
1xP9IsJMMihmBzQgTIhTLg,0.582,0.338,5,-6.416,0,0.0369,0.665,4.01e-05,0.107,0.298,97.785,4
7AQH1fAOO8rBCH00PQCNat,0.531,0.908,7,-2.487,1,0.121,0.0224,5.73e-05,0.617,0.498,142.084,4
6EPRKhUOdiFSQwGBRBbvsZ,0.329,0.974,3,-8.77,0,0.135,0.000852,0.000118,0.0904,0.234,140.862,4
2dtK02TSAuTvVYU2wGAVG0,0.565,0.615,4,-10.793,1,0.0384,0.0487,1.93e-06,0.16,0.591,143.928,4
2Dqgj2nE6RwZKocWsWqXcG,0.259,0.92,1,-6.615,0,0.0751,0.000855,0.635,0.0787,0.177,142.2,4
5xAvdMFlC9TtlTJzH7LOTk,0.527,0.98,2,-5.791,1,0.0618,0.00825,0.00143,0.153,0.599,90.042,4
4oIHLOhwRr8yTFZWmyKyZq,0.606,0.679,5,-6.091,0,0.0684,0.075,0.00274,0.677,0.964,183.8,4
5MmUghS4gZ3H7RdZf2KE3g,0.576,0.856,7,-5.048,1,0.0312,0.0145,0.0036,0.327,0.843,118.008,4
7bMILlavccKPd3rIR8rsrQ,0.338,0.932,0,-4.408,1,0.0548,1.44e-05,0.0229,0.274,0.729,180.115,4
0NQobWhMQiDH9kBoTLZn88,0.275,0.933,2,-5.14,0,0.0879,6.86e-05,0.0457,0.206,0.164,100.47,4
19J1kwHa3sgxLwaWDleGhd,0.377,0.615,0,-8.431,1,0.0309,0.812,0.000322,0.154,0.553,161.532,4
6PtIXICwmoxCgLjw2zApDs,0.371,0.921,9,-5.533,1,0.0784,0.0113,2.7e-05,0.43,0.508,109.675,4
6DSG9ihWXCPJPW7yt48jlP,0.48,0.879,11,-4.67,0,0.0933,8.87e-05,0.0,0.0828,0.289,141.063,4
0yzavoxw1MKVQndbZnn4pw,0.3,0.917,2,-3.7,1,0.0827,0.00109,0.00149,0.0847,0.456,162.679,4
3wUX7HpXS382s1DHTRouVk,0.71,0.805,1,-5.471,1,0.0637,0.00909,0.0,0.141,0.897,92.601,4
7Hzt5M3AYK5QuSGYBQqPhB,0.542,0.872,9,-2.553,1,0.0402,0.0495,9.81e-05,0.0823,0.311,137.976,4
0pzeklIkrqOfc1eeleQ3px,0.578,0.198,2,-13.028,1,0.0386,0.849,0.0,0.0964,0.134,117.943,4
1YE2pLg9S20a8NXLw3gyrU,0.15,0.873,0,-4.826,1,0.0576,0.00298,0.0176,0.203,0.099,176.804,4
30jsPpxLvSCYTTTtdjRzBp,0.617,0.461,5,-14.485,0,0.0434,0.148,0.0151,0.12,0.828,93.853,4
2E43WFS4rRc09za2r2GmZl,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,4
7cdnq45E9aP2XDStHg5vd7,0.501,0.813,11,-8.192,1,0.0639,0.0455,4.75e-05,0.131,0.495,136.59,4
4YeCi5Uy5ws7aCNC9rcxfx,0.593,0.854,2,-6.023,1,0.039,0.0379,0.00394,0.0749,0.295,105.004,4
6bmFicZxvhWn3wYScYhKfy,0.342,0.755,7,-6.104,0,0.0839,0.604,0.0,0.474,0.358,186.964,4
3C2yrpMcXa3b9JsG3kLPb1,0.458,0.98,1,-3.651,1,0.0808,0.000205,6.29e-05,0.127,0.4,118.964,4
2Q7nzt6BXtuDdroqKOag3D,0.507,0.99,0,-3.517,0,0.121,2.28e-05,0.0,0.347,0.28,135.053,4
1ILnhyARReabVz7U2oDQMm,0.595,0.95,7,-3.356,1,0.0452,0.0233,0.0195,0.334,0.67,106.017,4
6NZUOG0R0uxIBkcQ6BIqfq,0.646,0.82,10,-3.618,0,0.0521,0.026,0.000171,0.191,0.438,128.061,4
3aauaXWRgwCMoykMbI0Jq1,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,3
6TYqetg2GzbwdeDvLBZbZF,0.272,0.909,6,-4.921,1,0.111,0.00202,0.145,0.286,0.245,124.227,4
6F7GU4o8m7t0fBlcGmvIfa,0.501,0.251,9,-11.476,0,0.0286,0.694,0.006,0.119,0.357,105.969,4
5VGlqQANWDKJFl0MBG3sg2,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,4
7Eg9qnJK7hI7LLoRsbvH2X,0.525,0.537,4,-8.071,0,0.0301,0.198,0.615,0.124,0.319,90.001,4
7MooGz4ZPE4bNxjFegR6Jx,0.765,0.502,9,-7.393,1,0.0321,0.119,0.0011,0.171,0.836,144.204,4
1Eolhana7nKHYpcYpdVcT5,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,4
51c94ac31swyDQj9B3Lzs3,0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,4
7s4eOa9D4Qt7o3iRChaVIu,0.519,0.604,4,-11.011,0,0.0581,0.218,5.66e-05,0.222,0.768,153.644,1
2w1PqXuQG6Fjum7259GzO8,0.747,0.842,0,-2.912,1,0.0489,0.000583,1.68e-05,0.0785,0.558,129.976,4
2LwM4JgvJ3SiIaQOIXJT6n,0.426,0.52,6,-9.593,1,0.0405,0.348,0.624,0.0743,0.203,137.89,4
0cZgkcbssrcJeetG4GXoLc,0.419,0.695,2,-5.497,0,0.0558,0.766,0.000254,0.357,0.715,176.554,4
1sdWSEGmB3FYml1iPDvvDM,0.612,0.622,2,-6.698,1,0.0559,0.266,0.000677,0.174,0.594,81.972,4
5z3fn2F5AyFbsjrOyzSnAB,0.503,0.685,9,-6.48,0,0.0423,0.0421,0.0,0.0674,0.508,146.997,4
4gMgiXfqyzZLMhsksGmbQV,0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,4
1i6N76fftMZhijOzFQ5ZtL,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,4
2EC9IJj7g0mN1Q5VrZkiYY,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,4
5qwc4qqv0CHfbJN6byvExp,0.72,0.747,7,-4.413,1,0.0313,0.204,2.55e-05,0.139,0.919,145.047,4
3LglMEtGTUFhAPTxa5ewwa,0.503,0.825,7,-11.117,1,0.0383,0.000298,0.0365,0.298,0.691,133.206,4
6dhTEmRUOm6F6ZOLTKeL4X,0.635,0.637,0,-4.119,1,0.0272,0.0109,1.17e-06,0.102,0.472,134.974,4
5JcaA4A9ZoXthwEnxOxWvP,0.358,0.753,11,-6.641,1,0.0986,0.000259,0.0199,0.266,0.688,164.896,4
3tYTxjIHdLyCI7EehYPoFI,0.505,0.987,0,-4.037,1,0.0464,1.28e-05,0.0621,0.137,0.848,140.148,4
0A9RgcjzUIgivF9RApbJ8j,0.74,0.554,2,-14.131,1,0.031,0.977,0.283,0.623,0.971,109.129,4
0nCAVzknkzRXRgB6LhRv04,0.598,0.911,11,-3.97,1,0.0515,0.222,3.84e-06,0.216,0.953,146.469,4
3KLJJbSoUOySl6A1FSnGA8,0.485,0.61,7,-6.589,1,0.0264,0.18,0.0,0.114,0.493,138.095,3
766xo3dFJmkqc9a4tPSlBH,0.436,0.809,2,-4.271,1,0.0396,1.49e-05,1.97e-06,0.143,0.191,104.647,4
3cOO5IQtOYs7huq4Z6lYfr,0.715,0.931,7,-3.793,1,0.0565,0.171,0.0,0.0757,0.742,120.025,4
6flRKaS0mUxGoqdFkwTouY,0.554,0.167,8,-11.794,0,0.0275,0.786,0.00203,0.117,0.25,67.913,4
4u9f8hqstB7iITDJNzKhQx,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,4
6pO9pxKxrIHuTRqK7VLP8B,0.472,0.849,4,-3.738,1,0.0315,0.00362,0.0,0.0973,0.31,144.065,4
6ml01NkC9AfM4OICOtRxEY,0.405,0.643,9,-4.974,1,0.0293,0.00372,0.000268,0.0902,0.278,173.803,4
0lcwE4dOsg3HB2BiUJxurh,0.505,0.928,5,-5.457,0,0.0319,0.000193,0.134,0.205,0.513,138.023,4
0YzJTfI9M3gPhZflQ8e66d,0.566,0.895,9,-4.056,1,0.0406,0.0563,0.0,0.151,0.702,120.118,4
09s7fGvY6ZMyA1xkatuFXd,0.44,0.849,6,-3.981,1,0.104,0.00274,3.6e-05,0.101,0.459,77.514,4
52tuZzpZ8Z7zqWLYvaFT0n,0.635,0.551,3,-7.136,1,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,4
3mNecsYFb6LQg7822DPXCP,0.481,0.94,7,-5.204,1,0.066,0.000891,0.0,0.0939,0.66,96.493,4
5lFQRtJrDhxqq5LtImUPdN,0.391,0.951,6,-7.419,1,0.0688,0.012,0.000446,0.0878,0.468,157.663,4
2j02RtZz6v53FRw4oWliZf,0.591,0.959,6,-3.074,1,0.164,0.00343,0.0,0.068,0.426,130.017,4
